bug_id,SmartCheck_rule_id,SmartCheck_level,Oyente_rule_id,Oyente_level,Maian_rule_id,Maian_level,Conkas_rule_id,Conkas_level,Manticore_rule_id,Manticore_level,HoneyBadger_rule_id,HoneyBadger_level,Mythril_rule_id,Mythril_level,Osiris_rule_id,Osiris_level,Securify_rule_id,Securify_level,Solhint_rule_id,Solhint_level,Slither_rule_id,Slither_level,Value
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0AaCfbeC6a24756c20D41914F2caba817C0d8521_publicFuncToExternal.sol:732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0AaCfbeC6a24756c20D41914F2caba817C0d8521_publicFuncToExternal.sol:748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0AaCfbeC6a24756c20D41914F2caba817C0d8521_publicFuncToExternal.sol:755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0AaCfbeC6a24756c20D41914F2caba817C0d8521_publicFuncToExternal.sol:762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0AaCfbeC6a24756c20D41914F2caba817C0d8521_publicFuncToExternal.sol:772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0AaCfbeC6a24756c20D41914F2caba817C0d8521_publicFuncToExternal.sol:781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x93bdd7422b5ba57d5ec44e32072b206e74bca78d_publicFuncToExternal.sol:128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x93bdd7422b5ba57d5ec44e32072b206e74bca78d_publicFuncToExternal.sol:136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x93bdd7422b5ba57d5ec44e32072b206e74bca78d_publicFuncToExternal.sol:145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0Ac6A1D74E84C2dF9063bDDc31699FF2a2BB22A2_publicFuncToExternal.sol:74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0Ac6A1D74E84C2dF9063bDDc31699FF2a2BB22A2_publicFuncToExternal.sol:75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0Ac6A1D74E84C2dF9063bDDc31699FF2a2BB22A2_publicFuncToExternal.sol:97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b_publicFuncToExternal.sol:2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x467e9f2caa9b7678ddc29b248cb9fb181907bf3e_publicFuncToExternal.sol:886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x5db4364cc0959c224f7898d8188413c1f560cf48_publicFuncToExternal.sol:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x01Ce398A2A59d164f366762EE70c596de06E9482_publicFuncToExternal.sol:817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x01Ce398A2A59d164f366762EE70c596de06E9482_publicFuncToExternal.sol:828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x01Ce398A2A59d164f366762EE70c596de06E9482_publicFuncToExternal.sol:849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x01Ce398A2A59d164f366762EE70c596de06E9482_publicFuncToExternal.sol:890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x01Ce398A2A59d164f366762EE70c596de06E9482_publicFuncToExternal.sol:906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0EbDB778b88D73B2C513B53849724d8F30363Cc2_publicFuncToExternal.sol:613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0EbDB778b88D73B2C513B53849724d8F30363Cc2_publicFuncToExternal.sol:629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0EbDB778b88D73B2C513B53849724d8F30363Cc2_publicFuncToExternal.sol:731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0EbDB778b88D73B2C513B53849724d8F30363Cc2_publicFuncToExternal.sol:743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2_publicFuncToExternal.sol:63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2_publicFuncToExternal.sol:78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2_publicFuncToExternal.sol:83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2_publicFuncToExternal.sol:93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2_publicFuncToExternal.sol:110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2_publicFuncToExternal.sol:118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2_publicFuncToExternal.sol:123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2_publicFuncToExternal.sol:129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x237edcdd43349227ef511581cc834962ecf23076_publicFuncToExternal.sol:1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x237edcdd43349227ef511581cc834962ecf23076_publicFuncToExternal.sol:1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x5e3Ef299fDDf15eAa0432E6e66473ace8c13D908_publicFuncToExternal.sol:102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x5e3Ef299fDDf15eAa0432E6e66473ace8c13D908_publicFuncToExternal.sol:166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x5e3Ef299fDDf15eAa0432E6e66473ace8c13D908_publicFuncToExternal.sol:179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0b71bb83d2814633f7dfeb9cb5c4c2e63be215ed_publicFuncToExternal.sol:1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0b71bb83d2814633f7dfeb9cb5c4c2e63be215ed_publicFuncToExternal.sol:1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0b71bb83d2814633f7dfeb9cb5c4c2e63be215ed_publicFuncToExternal.sol:1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x0b71bb83d2814633f7dfeb9cb5c4c2e63be215ed_publicFuncToExternal.sol:1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x4bCD9B34560a383fFadEdD4887e05bBA3009080B_publicFuncToExternal.sol:199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dataset/huangGai/manualCheckDataset/publicFuncToExternal/0x07cf8f81852a58dd26fa19e69545f72e263347e5_publicFuncToExternal.sol:2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
